#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,"次から次へと、問題は山積みだ
どれか一つでもクエストボードの依頼を
受けて貰えれば助かるんだが",,ui\00_message\npc\base\n1309.gmd,\npc\n1309.arc,n1309.arc,4
0,,"テル村での任務か何かなら
組合宿に顔を出しておけよ",,ui\00_message\npc\base\n1309.gmd,\npc\n1309.arc,n1309.arc,5
0,,"今この村じゃ、妙な風邪が流行っててな
神殿に病を持ち込むなよ",,ui\00_message\npc\base\n1309.gmd,\npc\n1309.arc,n1309.arc,6
0,,"オーク侵攻のおり、村の西に落ちてきた
アレ――",,ui\00_message\npc\base\n1309.gmd,\npc\n1309.arc,n1309.arc,7
0,,あのでかい岩の塊は、結局何なんだろうな？,,ui\00_message\npc\base\n1309.gmd,\npc\n1309.arc,n1309.arc,8
0,,旅の同伴者をお求めでしょうか、覚者殿,,ui\00_message\npc\base\n1310.gmd,\npc\n1310.arc,n1310.arc,0
0,,白竜様のご加護があらんことを,,ui\00_message\npc\base\n1310.gmd,\npc\n1310.arc,n1310.arc,1
0,,リムの輝きは常に貴方と共に,,ui\00_message\npc\base\n1310.gmd,\npc\n1310.arc,n1310.arc,2
0,,"メンバーの再編でしたら
私にお申し付けください",,ui\00_message\npc\base\n1310.gmd,\npc\n1310.arc,n1310.arc,3
0,,この先に用か？,,ui\00_message\npc\base\n1311.gmd,\npc\n1311.arc,n1311.arc,0
0,,"この先へ行きたいのか？
――悪いが、それはできない",,ui\00_message\npc\base\n1311.gmd,\npc\n1311.arc,n1311.arc,1
0,,"この先《ダウ渓谷》は危険地域
通って良いのは、神殿本部の許可を得た者のみだ",,ui\00_message\npc\base\n1311.gmd,\npc\n1311.arc,n1311.arc,2
0,,"よほどの任務か功績でなければ
ゲルト団長の許可は下りないだろうがな",,ui\00_message\npc\base\n1311.gmd,\npc\n1311.arc,n1311.arc,3
0,,"ああ、お前が許可を得たことは聞いている
先へいくといい
だが《ダウ渓谷》の魔物は手強い
十分用心するのだ",,ui\00_message\npc\base\n1311.gmd,\npc\n1311.arc,n1311.arc,4
0,,"現在この先、《ダウ渓谷》は危険地域に
指定されている
ジンゲンの住民には苦労をかけるがな――",,ui\00_message\npc\base\n1311.gmd,\npc\n1311.arc,n1311.arc,5
0,,"だがオークと魔物の侵入をこれ以上
許すわけにはいかんのだ",,ui\00_message\npc\base\n1311.gmd,\npc\n1311.arc,n1311.arc,6
0,,"ここを通れるのは神殿本部の許可を
得た者のみだ",,ui\00_message\npc\base\n1311.gmd,\npc\n1311.arc,n1311.arc,7
0,,"つまり、相応の任務か功績が必要だと
いうことだ",,ui\00_message\npc\base\n1311.gmd,\npc\n1311.arc,n1311.arc,8
0,,"グリッテン砦とこの関所が、オークどもから
ハイデルを守る要――
見張りとは言え責任重大だよ",,ui\00_message\npc\base\n1311.gmd,\npc\n1311.arc,n1311.arc,9
0,,ああ、何だ？,,ui\00_message\npc\base\n1312.gmd,\npc\n1312.arc,n1312.arc,0
0,,"この間の大水で橋が壊れしまってな
ミスリウ森林方面に用があるなら
今は別の道をいくしかないな",,ui\00_message\npc\base\n1312.gmd,\npc\n1312.arc,n1312.arc,1
0,,"テル村のすぐ西にある《狩人の抜け穴》
という洞窟を通れば
《ポーン郷》や《リンウッド》へ行くことができるぞ",,ui\00_message\npc\base\n1312.gmd,\npc\n1312.arc,n1312.arc,2
0,,"どうにも、木の橋は大水に弱いなぁ
流されたら修理も一苦労だよ",,ui\00_message\npc\base\n1312.gmd,\npc\n1312.arc,n1312.arc,3
0,,"ここはたまに森の魔物も出るんだ
お前も注意しろよ",,ui\00_message\npc\base\n1312.gmd,\npc\n1312.arc,n1312.arc,4
0,,"石の橋ならちょっとやそっとじゃ
壊れないだろうになぁ",,ui\00_message\npc\base\n1312.gmd,\npc\n1312.arc,n1312.arc,5
0,,"テル周辺の事で相談か？
用件を伺おう",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,0
0,,テルの西に振ってきた炎に包まれた何か――,,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,1
0,,"黒い石の塊のようなものなのだが
不気味でしかたがない
その近くで異様な姿のゴブリンを
見たという者もいる――",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,2
0,,村に影響がなければいいのだが,,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,3
0,,"わたしの役割はテルと白竜神殿との仲介だ
ハイデル平原で起こった問題について
聞きたければ、いつでも訪れてくれ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,4
0,,"魔物の増加に資材の不足
そして何より村の病――
悩みの種はつきないものだ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,5
0,,"一つでも多くの問題解決に、協力頂けると助かる
貴君のことは頼りにさせてもらう",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,6
0,,"おお、よく来てくれた
ちょうど貴君に伝えたいことがあってな！",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,7
0,,"このハイデル平原に設置された
《辺境の礎》が全て解放されたのだ！
これでハイデルの隅々まで足を運びやすくなるだろう",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,8
0,,"貴君も最近は覚者隊での地位を築き、
益々の活躍に忙しいと聞いている
効率の良い探索のためにも、ぜひ活用してくれ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,9
0,,"以前、テルの西に降ってきた黒い塊――
そう、《アーク》といったか
あの付近を新手の魔物が徘徊しはじめてな",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,10
0,,"今のところ移動する気配は無いが
万が一、村に近寄ることがあれば
混乱は避けられないだろう",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,11
0,,"付近の魔物の動向は把握しておきたいのだ
もし調査を頼めるのなら、
あらためてわたしに話しかけてほしい",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,12
0,,"貴君が以前調査してきてくれた《アーク》だが
裏側にもう一つ出入り口があったのを知っているか？",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,13
0,,"何かの罠である可能性を警戒して封鎖していたのだが
今の貴君であれば心配は無さそうだ
封鎖を解いておこう",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,14
0,,"興味があれば中を調べてみるのも良いかもしれぬ
ただ、中に魔物がいることは確実だろう
調査の際は十分に注意しておくことだ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,15
0,,"――口うるさいと思わないでくれ
このテルの守り手を失いたくはないのだ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,16
0,,"ああ、よいところに来てくれた
実は貴君に相談したいことがあったのだ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,17
0,,"以前調査してきてもらった《アーク》の付近から
最近、虫や小動物の姿が消えているのだ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,18
0,,"アークに変化が起こっているのかも知れん
そこで、貴君に内部を
調査してきてもらいたいのだが、頼めるだろうか",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,19
0,,"引き受けてくれるようであれば、
あらためてわたしに話しかけてくれ
わたしもアークの周囲を調べてわかったことがある
貴君に詳しく伝えよう",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,20
0,,"貴君の働きにはわたしも、テルの村人たちも
とても感謝しているのだ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,21
0,,"今回、村人たちからの強い希望もあって
支援品としてさらに良いものを揃えることにした",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,22
0,,"貴君への恩に報いるには足りぬが、
村のみなからの気持ちとして受け取ってくれ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,23
0,,"これからも、よろしく頼む
テルとハイデルの守り手であってくれ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,24
0,,"貴君がレオの信頼を得ているならば、
あるいは好奇心に身を任せるならば――",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,25
0,,"それだけ多く、様々な地を
訪ねることになるだろう
そして、貴君の活躍を待つ者も多いだろう",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,26
0,,"白竜が衰えたことで
レスタニアはこの300年、様々な異変や
魔物に襲われるようになった
むろん、抱える問題もそれぞれだ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,27
0,,"新しい土地へ行ったら
エリアマスターへの挨拶を忘れるな
クセの強い者もいるが、皆この役を誇りに思っている",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,28
0,,"つまり、貴君の味方だ
我々を大いに活用しつつ各地の問題を解決してくれ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,29
0,,"貴君にはすでに恩がある
そこでだ、ミスリウ方面――
ポーン郷やリンウッドの村へ向かう道を提供しよう",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,30
0,,"テルのすぐ西にある洞窟、《狩人の抜け穴》
を通れるようにしておく
村人にとっては危険だが、貴君なら通れるだろう",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,31
0,,"だが、中には野盗の類や危険な獣も多い
十分注意してくれ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,32
0,,"《狩人の抜け穴》に出る魔物やアイテムの
情報は、《エリア情報》の《スポット情報》
で確認していくことを勧めよう",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,33
0,,"色々手伝ってもらってすまないな
貴君への支援品を用意した
これからも手を貸してくれ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,34
0,,"ところで、白竜が衰えたことで
レスタニアはこの300年、様々な異変や
魔物に襲われるようになった",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,35
0,,――それは、このハイデルも例外ではない,,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,36
0,,"すでに知っているかもしれないが
テルはここしばらく謎の疫病に
苦しめられている",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,37
0,,"疫病の原因調査は、これまでに多くの
覚者が挑んだが、未だ解決には遠い",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,38
0,,"今の貴君の手にはあまるだろうが
いずれ時が来れば詳しく話そう",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,39
0,,"これからも、テルとハイデルを
よろしく頼む",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,40
0,,"――実はな、困ったことになったのだ
テルの東にある通称《鬼鳴き橋》に
厄介なゴブリンが戻ってきたようなのだ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,41
0,,"ヤツは《橋守のビンシャ》と名乗り
東の橋を占拠し陣取っている小鬼どものリーダーだ
見かけたらそいつを退治してくれないだろうか",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,42
0,,"ヤツは返り討ちにした騎士や覚者から
いくつも《グレードの高い装備》を奪っているらしい",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,43
0,,"討伐できたなら、貴君がそれを
奪い返し手に入れることもできるだろう
頭のかたすみに留めておいてくれ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,44
0,,"村を代表して礼を言う
貴君はテルにとって英雄だ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,45
0,,"これからもどうかよろしく頼む
わたしも貴君のために、できることを探してみよう",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,46
0,,こちらから貴君に朗報だ！,,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,47
0,,"大水で損壊していた
《南ハイデル大橋》がようやく復旧したのだ
リンウッドから木材が届いてな",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,48
0,,"これで、例の抜け穴を通らずとも
テルからミスリウ森林方面に
行きやすくなったぞ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,49
0,,"おお、来てくれたか！
貴君に伝えねばならんことがあったのだ
――そう、例の《ハイデル地下霊廟　深部》
についてだ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,50
0,,"霊廟の地下二階より下は
先代のエリアマスターが
早期の段階で封鎖していたよ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,51
0,,"あの《開かずの路》で発見した手帳に
そのくだりと、霊廟深部の封鎖を解除する
スペリングが書かれていた",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,52
0,,"今なら、《ハイデル地下霊廟　深部》へ
入る事ができるだろう",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,53
0,,"もし調査の続きを頼めるなら
あらためて、わたしに話しかけてくれ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,54
0,,"いつもすまないな
お陰で本当に助かっている
心ばかりだが、礼をさせてくれ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,55
0,,"――そろそろ貴君にもあの件を伝えておこう
例のハイデル教会の司祭だった男
メンヴィルについてだ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,56
0,,"もう数十年前のことだが、司祭は
村人から邪教崇拝の疑いをかけられて
追われ、失踪した",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,57
0,,"司祭の家の地下室から、多数の死体と
怪しい祭壇が発見されたからだ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,58
0,,"――貴君も心当たりがあるだろう？
前に貴君が魔物退治をしたあの廃屋――
あそここそ、司祭メンヴィルの住居なのだ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,59
0,,"以来、地下室から続く祭壇への通路は
《開かずの路》と呼ばれ、封印すべき場所として
先代のエリアマスターから受け継いだ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,60
0,,"わたしも中を調べるつもりだが
貴君も興味があれば行ってみてくれ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,61
0,,"司祭、霊廟、そしてこの《開かずの路》――
疫病と何か関係がある気がしてならない",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,62
0,,"貴君には手伝ってもらってばかりだな
良ければまた手を貸してくれ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,63
0,,"貴君、《血すすぎ河原》のことは知っているか？
あの場所に、ひときわ体の大きなリザードマンが
棲みつくようになったのだ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,64
0,,"河原はテルとも近い
かの大トカゲが村人や家畜を襲う前に
退治してくれないだろうか",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,65
0,,"――貴君、そういえば例の《開かずの路》へは
行ってみたか？",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,66
0,,"村の枯れ井戸と繋がっていたとは――
あれが、枯れていなかったらと思うと
ぞっとする話だ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,67
0,,"たまに何やら臭うのも
おそらくそのせいだったのだな――",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,68
0,,"わたしもあの場所を調べ、手掛かりらしき
先代の手帳を見つけたのだ
もう少し調べがついたら、貴君に伝えよう",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,69
0,,"ああ、そう言えば！
渡したいものがあるのだ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,70
0,,"貴君のためにこれを取っておいた
どうか、旅に役立ててくれ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,71
0,,"貴君、ハイデルで最も危険な場所は
どこか知っているか？",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,72
0,,"それは、東にある教会の地下墓地
《ハイデル地下霊廟》だ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,73
0,,"調査に向かった覚者もほとんど戻らず
さまよい出る亡者も増えたので、
ここしばらく封鎖していたんだが――",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,74
0,,"貴君ならあの場所を調べることが
できるかもしれん
《ハイデル地下霊廟》を開放しよう",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,75
0,,"どうするかは委ねるが
行くなら頼みたいことがある
その気があれば、あらためて話しかけてくれ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,76
0,,"おお、貴君か
良い物資が手に入ったのだ
これを持って行ってくれ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,77
0,,"テルとハイデルのため力を尽くしてくれた
貴君に、わたしもできることを探してみたのだ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,78
0,,"現状手に入る最も良い支援品を
手配しておいた
貴君の恩に報いるには、とうてい足りていないがな",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,79
0,,"これからも、よろしく頼む
テルとハイデルの守り手であってくれ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,80
0,,"よく来たな
今回の支援品だ、受け取ってくれ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,81
0,,"貴君、ハイデルの街道に野盗が度々
出ることは知っているだろう？",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,82
0,,"ヤツらの名は《黒狼団》
東のアジトに居を構える盗賊集団だ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,83
0,,"神殿から指名手配され姿を消していた
その首領ラダンが、どうやらアジトに
戻ってきたらしい",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,84
0,,"連中は、高価なアクセサリーや宝飾品を
かなりの量奪っているという話だ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,85
0,,"今や覚者隊でも騎士団でもなく、貴君が頼りだ
ヤツらの動向に目を光らせておいてくれ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,86
0,,"やあ、貴君は――
ガルドリンの騒動では世話になったな",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,87
0,,"ところで、あの一件の裏側を
貴君はどこまで知っていた？",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,88
0,,"病に倒れた母親をかかえ
苦労している若い娘がいて――",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,89
0,,"その話を聞いたガルドリンが
魔物退治を巡る賭博を思いついたらしい
もちろん、彼女に金を渡すことが目的だ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,90
0,,"親子はキノザの温泉で湯治をすると
旅立っていった
もしガルドリンに会う機会があったら
わたしが感服していたと伝えてくれ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,91
0,,"エリアマスターとはこれでなかなか
難儀な仕事でな――",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,92
0,,"しかし、覚者の援助をすることで
神殿、そして白竜に貢献していると思うと
大変に誇らしい",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,93
0,,せいぜい、活用してやってくれ,,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,94
0,,"貴君の活躍は
見事なものだったと聞いているぞ",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,95
0,,"各地のエリアマスターも喜んでいることだろう
もちろん、わたしもだ
ごくろうだった",,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,96
0,,森の素材はいかが？,,ui\00_message\npc\base\n1400.gmd,\npc\n1400.arc,n1400.arc,0
0,,"いい素材が揃ってるわ
ここにはハーブもキノコも、獣たちも
たくさんいるからね",,ui\00_message\npc\base\n1400.gmd,\npc\n1400.arc,n1400.arc,1
0,,"うちではいい木材を扱ってるわよ
森がくれる一番の恵みね",,ui\00_message\npc\base\n1400.gmd,\npc\n1400.arc,n1400.arc,2
0,,"この村では、みんなが森の恵みを
大切にしてるのよ",,ui\00_message\npc\base\n1400.gmd,\npc\n1400.arc,n1400.arc,3
0,,"らっしゃい！
気に入ったのがあったら
買ってってくれよな！",,ui\00_message\npc\base\n1401.gmd,\npc\n1401.arc,n1401.arc,0
0,,"森は発見も多いが危険も多い
行くなら十分準備してけよな！",,ui\00_message\npc\base\n1401.gmd,\npc\n1401.arc,n1401.arc,1
0,,"動物の牙や皮、肉に関しちゃ
リンウッドが一番さ！
ここの男は全員、狩りくらいはできるんだぜ",,ui\00_message\npc\base\n1401.gmd,\npc\n1401.arc,n1401.arc,2
0,,"こないだ、リザードマンに
ケツをかじられちまってよ！
いやぁまいったまいった",,ui\00_message\npc\base\n1401.gmd,\npc\n1401.arc,n1401.arc,3
0,,"リンウッドによく来たな
用があれば言ってくれ","リンウッドによく来たな
用があれば言ってくれ",ui\00_message\npc\base\n1402.gmd,\npc\n1402.arc,n1402.arc,0
0,,"おお、泊っていくか、だったら
<VAL PRICE_INN>だが、どうする？","おお、泊っていくか、だったら
<VAL PRICE_INN>だが、どうする？",ui\00_message\npc\base\n1402.gmd,\npc\n1402.arc,n1402.arc,1
0,,はい,Yes,ui\00_message\npc\base\n1402.gmd,\npc\n1402.arc,n1402.arc,2
0,,いいえ,No,ui\00_message\npc\base\n1402.gmd,\npc\n1402.arc,n1402.arc,3
0,,"うむ、《弱化の治療》だな
だったら<VAL PRICE_WEAK>だが、どうする？","うむ、《弱化の治療》だな
だったら<VAL PRICE_WEAK>だが、どうする？",ui\00_message\npc\base\n1402.gmd,\npc\n1402.arc,n1402.arc,4
0,,はい,Yes,ui\00_message\npc\base\n1402.gmd,\npc\n1402.arc,n1402.arc,5
0,,いいえ,No,ui\00_message\npc\base\n1402.gmd,\npc\n1402.arc,n1402.arc,6
0,,"だが見た所、あんたは《弱化》ではないようだ
泊ってゆっくり休むといい","だが見た所、あんたは《弱化》ではないようだ
泊ってゆっくり休むといい",ui\00_message\npc\base\n1402.gmd,\npc\n1402.arc,n1402.arc,7
0,,"おお、休んでいくか？
もちろんあんたからお代を取ったりはしないよ
村にとっての大事な問題解決役だからな","おお、休んでいくか？
もちろんあんたからお代を取ったりはしないよ
村にとっての大事な問題解決役だからな",ui\00_message\npc\base\n1402.gmd,\npc\n1402.arc,n1402.arc,8
0,,はい,Yes,ui\00_message\npc\base\n1402.gmd,\npc\n1402.arc,n1402.arc,9
0,,いいえ,No,ui\00_message\npc\base\n1402.gmd,\npc\n1402.arc,n1402.arc,10
0,,"村の問題はパトリシアに任せている
良ければ彼女の力になってくれないか","村の問題はパトリシアに任せている
良ければ彼女の力になってくれないか",ui\00_message\npc\base\n1402.gmd,\npc\n1402.arc,n1402.arc,11
0,,"ミスリウ森林は歩いたか？
西にはポーン達の聖堂《ポーン郷》
それに多くの自然洞窟や、旧時代の遺跡もある
探索場所には事欠かないぞ","ミスリウ森林は歩いたか？
西にはポーン達の聖堂《ポーン郷》
それに多くの自然洞窟や、旧時代の遺跡もある
探索場所には事欠かないぞ",ui\00_message\npc\base\n1402.gmd,\npc\n1402.arc,n1402.arc,12
0,,"ゆっくり滞在していってくれ、覚者よ
もし手すきなら、《クエストボード》にも
目を通して貰えるとありがたい","ゆっくり滞在していってくれ、覚者よ
もし手すきなら、《クエストボード》にも
目を通して貰えるとありがたい",ui\00_message\npc\base\n1402.gmd,\npc\n1402.arc,n1402.arc,13
0,,"リンウッドは木こりと狩人の村だ
森で採れる素材が必要なら
ミランダを当たるといい",,ui\00_message\npc\base\n1403.gmd,\npc\n1403.arc,n1403.arc,0
0,,"ミスリウ森林の南にぽつんと一軒家が
あるんだがな、そこには女性魔術師が
暮らしてるんだ",,ui\00_message\npc\base\n1403.gmd,\npc\n1403.arc,n1403.arc,1
0,,"エメラダさんっていうんだが
もし魔術師として弟子入りを希望するなら
白鹿亭のパトリシアに認められなきゃいけないぞ",,ui\00_message\npc\base\n1403.gmd,\npc\n1403.arc,n1403.arc,2
0,,"彼女の紹介した覚者しか、エメラダさんから
魔術は習えないらしいから",,ui\00_message\npc\base\n1403.gmd,\npc\n1403.arc,n1403.arc,3
0,,《燐光虫の洞窟》には行ったか？,,ui\00_message\npc\base\n1403.gmd,\npc\n1403.arc,n1403.arc,4
0,,"危険なところなんだが、奥はまるで
星空に迷い込んだかのように美しいらしい
俺も見てみたいもんだなぁ",,ui\00_message\npc\base\n1403.gmd,\npc\n1403.arc,n1403.arc,5
0,,やぁ、何か聞きたいことでも？,,ui\00_message\npc\base\n1403.gmd,\npc\n1403.arc,n1403.arc,6
0,,"ミスリウの森には、悪さを働くエイプが
何匹かいるんだ",,ui\00_message\npc\base\n1403.gmd,\npc\n1403.arc,n1403.arc,7
0,,"それぞれ、唸り猿、裂き猿、豚喰い猿
ってあだ名がついててね
まぁ家畜は攫うわ狩人は襲うわ
やりたいほうだいでね",,ui\00_message\npc\base\n1403.gmd,\npc\n1403.arc,n1403.arc,8
0,,"やつらの縄張りは、廃屋が目印だ
臭ったり気味悪いところは注意した方がいい",,ui\00_message\npc\base\n1403.gmd,\npc\n1403.arc,n1403.arc,9
0,,"オークだ戦争だって、悲観したって
どうにもできないしね
ま、なるようになるわよ！",,ui\00_message\npc\base\n1404.gmd,\npc\n1404.arc,n1404.arc,0
0,,"難しい顔してるわね、考え事？
気にしない気にしない！",,ui\00_message\npc\base\n1404.gmd,\npc\n1404.arc,n1404.arc,1
0,,"騎士様、覚者様！　頼りにしてるんだから
ほんとよ、ほんと！",,ui\00_message\npc\base\n1404.gmd,\npc\n1404.arc,n1404.arc,2
0,,あっはは！　こんにちは！,,ui\00_message\npc\base\n1404.gmd,\npc\n1404.arc,n1404.arc,3
0,,"こないだ、でかい木を切り倒そうとしたら
突然そいつが動き始めてなぁ！",,ui\00_message\npc\base\n1405.gmd,\npc\n1405.arc,n1405.arc,0
0,,"エントだよ、エント！
あれは腰を抜かしたよ",,ui\00_message\npc\base\n1405.gmd,\npc\n1405.arc,n1405.arc,1
0,,"前に、外の川で水浴びしてたんだ
そしたらいつの間にか周りはリザードマン
だらけでなぁ！　ホント肝を冷やしたよ",,ui\00_message\npc\base\n1405.gmd,\npc\n1405.arc,n1405.arc,2
0,,"孫のエコールは働き者のいい子なんだが
外へ出たがっててなぁ
危険な目に合わんか心配だよ",,ui\00_message\npc\base\n1405.gmd,\npc\n1405.arc,n1405.arc,3
0,,おう、なんだい旅人さん,,ui\00_message\npc\base\n1405.gmd,\npc\n1405.arc,n1405.arc,4
0,,"森の奥にはいつの時代のか分からん
古い遺跡があるんだよ",,ui\00_message\npc\base\n1405.gmd,\npc\n1405.arc,n1405.arc,5
0,,"《古の祭祀場》と呼ばれててなぁ
いったい何のための場所なんだろうなぁ",,ui\00_message\npc\base\n1405.gmd,\npc\n1405.arc,n1405.arc,6
0,,"そういえば以前、祭祀場の方から
ものすごい地響きがしたことがあったな――
何が起こったかは知らんが",,ui\00_message\npc\base\n1405.gmd,\npc\n1405.arc,n1405.arc,7
