quest_id,gmd_idx,type_name,en_text,source_file,entry_index,prompt
q21016006,4,QUEST_TEXT_TYPE_PURPOSE,"Gather party members in the camp
during ""Clear"" weather",q21016006_00.qtd.json,4,
q21016006,5,QUEST_TEXT_TYPE_PURPOSE,"Inquire details from the requester during ""Clear""
weathe",q21016006_00.qtd.json,5,
q21016006,6,QUEST_TEXT_TYPE_PURPOSE,"Obtain <SQDI NAME> x<SQDI NUM> at <AREA 16>
during ""Clear"" weather",q21016006_00.qtd.json,6,
q21016006,7,QUEST_TEXT_TYPE_PURPOSE,Deliver <SQDI NAME> x<SQDI NUM> to the Area Master,q21016006_00.qtd.json,7,
q21016007,0,QUEST_TEXT_TYPE_NAME,【Door of Dragon Force】Verdant Tyrant,q21016007_00.qtd.json,0,
q21016007,1,QUEST_TEXT_TYPE_ORDER,"【Dangerous Area Quest】
Make a key to the door leading to the Dangerous 
Area in the dungeon and defeat Brutal monsters.",q21016007_00.qtd.json,1,
q21016007,2,QUEST_TEXT_TYPE_FIND_INFO,"Within the <NAME AREA> dungeon, 
there is a place that only those who possess
a special key can enter.",q21016007_00.qtd.json,2,
q21016007,3,QUEST_TEXT_TYPE_FIND_INFO_DETAIL,"Signs of disturbance have 
been observed in the Morfaul 
Forest. Large traces resembling 
corruption magic have been 
discovered. It seems we need to 
investigate the conditions 
in various locations.",q21016007_00.qtd.json,3,
q21016007,4,QUEST_TEXT_TYPE_PURPOSE,Defeat the encountered fiendish demons,q21016007_00.qtd.json,4,
q21016008,0,QUEST_TEXT_TYPE_NAME,Flight of the Ravenous Birds ,q21016008_00.qtd.json,0,
q21016008,1,QUEST_TEXT_TYPE_ORDER,"【Subjugation Quest】
Search for suspicious monsters in the area
and defeat the enemy causing the problem.",q21016008_00.qtd.json,1,
q21016008,2,QUEST_TEXT_TYPE_FIND_INFO,"In <NAME AREA> right now, 
there seems to be a suspicious presence
of enemy creatures.",q21016008_00.qtd.json,2,
q21016008,3,QUEST_TEXT_TYPE_FIND_INFO_DETAIL,"My son has a fondness for birds. 
Since childhood, he often got 
scolded for approaching bird 
monsters. However, lately, 
there's been an increase in 
abominable birds affected by 
corruption, and he seems 
sad about it.",q21016008_00.qtd.json,3,
q21016008,4,QUEST_TEXT_TYPE_PURPOSE,Defeat the encountered demons,q21016008_00.qtd.json,4,
q21016008,5,QUEST_TEXT_TYPE_PURPOSE,"Eliminate the newly emerged monster right away
to prevent the crisis.",q21016008_00.qtd.json,5,
q21016008,6,QUEST_TEXT_TYPE_PURPOSE,Defeat the remaining demons,q21016008_00.qtd.json,6,
q21016009,0,QUEST_TEXT_TYPE_NAME,Blue Road to Death ,q21016009_00.qtd.json,0,
q21016009,1,QUEST_TEXT_TYPE_ORDER,"【Enemy Horde Extermination Quest】
Listen to the client's request.
Exterminate the horde of enemies.",q21016009_00.qtd.json,1,
q21016009,2,QUEST_TEXT_TYPE_FIND_INFO,"According to reports from <NAME AREA>, 
enemy forces have temporarily increased, 
and the situation is quite dangerous.",q21016009_00.qtd.json,2,
q21016009,3,QUEST_TEXT_TYPE_FIND_INFO_DETAIL,"Since the attack, 
various abnormalities and 
mysterious phenomena have 
started to occur in the forest. 
I would like you to investigate 
based on the reports of 
the forest inhabitants being 
attacked in different areas.",q21016009_00.qtd.json,3,
q21016009,4,QUEST_TEXT_TYPE_PURPOSE,"Search for a group of monsters
at the designated location (3 left)",q21016009_00.qtd.json,4,
q21016009,5,QUEST_TEXT_TYPE_PURPOSE,Defeat the encountered demon group,q21016009_00.qtd.json,5,
q21016009,6,QUEST_TEXT_TYPE_PURPOSE,"Search for the remaining groups of monsters
(2 left)",q21016009_00.qtd.json,6,
q21016009,7,QUEST_TEXT_TYPE_PURPOSE,Defeat the encountered demon group,q21016009_00.qtd.json,7,
q21016009,8,QUEST_TEXT_TYPE_PURPOSE,"Find the group of monsters that remain
(1 left)",q21016009_00.qtd.json,8,
q21016009,9,QUEST_TEXT_TYPE_PURPOSE,Defeat the encountered demon group,q21016009_00.qtd.json,9,
q21016009,10,QUEST_TEXT_TYPE_PURPOSE,Report to the requester,q21016009_00.qtd.json,10,
q21016010,0,QUEST_TEXT_TYPE_NAME,Guardian of the Diseased Forest,q21016010_00.qtd.json,0,
q21016010,1,QUEST_TEXT_TYPE_ORDER,"【Subjugation Quest】
Search for suspicious monsters in the area
and defeat the enemy causing the problem.",q21016010_00.qtd.json,1,
q21016010,2,QUEST_TEXT_TYPE_FIND_INFO,"In <NAME AREA> right now, 
there seems to be a suspicious presence
of enemy creatures.",q21016010_00.qtd.json,2,
q21016010,3,QUEST_TEXT_TYPE_FIND_INFO_DETAIL,"I heard a massive sound in the 
forest, so I went to check it out 
with some warriors. The ground was 
cracked, trees were split apart, 
and it looked like something from 
another world. It's terrifying— 
who could have done that?",q21016010_00.qtd.json,3,
q21016010,4,QUEST_TEXT_TYPE_PURPOSE,Defeat the encountered demons,q21016010_00.qtd.json,4,
q21016010,5,QUEST_TEXT_TYPE_PURPOSE,"Eliminate the newly emerged monster right away
to prevent the crisis.",q21016010_00.qtd.json,5,
q21016010,6,QUEST_TEXT_TYPE_PURPOSE,Defeat the remaining demons,q21016010_00.qtd.json,6,
q21016011,0,QUEST_TEXT_TYPE_NAME,The Thorny Path to Understanding ,q21016011_00.qtd.json,0,
q21016011,1,QUEST_TEXT_TYPE_ORDER,"【Enemy Horde Extermination Quest】
Listen to the client's request.
Exterminate the horde of enemies.",q21016011_00.qtd.json,1,
q21016011,2,QUEST_TEXT_TYPE_FIND_INFO,"According to reports from <NAME AREA>, 
enemy forces have temporarily increased, 
and the situation is quite dangerous.",q21016011_00.qtd.json,2,
q21016011,3,QUEST_TEXT_TYPE_FIND_INFO_DETAIL,"She's living alone in the Moro woods— 
what could she be thinking? 
With corrupted monsters all around, 
is it sheer recklessness or 
true bravery? Someone should 
go see how she's doing.",q21016011_00.qtd.json,3,
q21016011,4,QUEST_TEXT_TYPE_PURPOSE,"Search for a group of monsters
at the designated location (3 left)",q21016011_00.qtd.json,4,
q21016011,5,QUEST_TEXT_TYPE_PURPOSE,Defeat the encountered demon group,q21016011_00.qtd.json,5,
q21016011,6,QUEST_TEXT_TYPE_PURPOSE,"Search for the remaining groups of monsters
(2 left)",q21016011_00.qtd.json,6,
q21016011,7,QUEST_TEXT_TYPE_PURPOSE,Defeat the encountered demon group,q21016011_00.qtd.json,7,
q21016011,8,QUEST_TEXT_TYPE_PURPOSE,"Find the group of monsters that remain
(1 left)",q21016011_00.qtd.json,8,
q21016011,9,QUEST_TEXT_TYPE_PURPOSE,Defeat the encountered demon group,q21016011_00.qtd.json,9,
q21016011,10,QUEST_TEXT_TYPE_PURPOSE,Report to the requester,q21016011_00.qtd.json,10,
q21016012,0,QUEST_TEXT_TYPE_NAME,Rampage of Old Soldiers,q21016012_00.qtd.json,0,
q21016012,1,QUEST_TEXT_TYPE_ORDER,"【Swift Rescue Quest】
Search for the person the client is seeking
and rescue them.",q21016012_00.qtd.json,1,
q21016012,2,QUEST_TEXT_TYPE_FIND_INFO,"It seems that a voice requesting swift assistance 
has come from <NAME AREA>.",q21016012_00.qtd.json,2,
q21016012,3,QUEST_TEXT_TYPE_FIND_INFO_DETAIL,"There are quite a few warriors in this 
village, though not as many as in Dana. 
That's why we're still able to resist 
the corrupted monsters. Yet, those who 
retire grow too accustomed to peace.",q21016012_00.qtd.json,3,
q21016012,4,QUEST_TEXT_TYPE_PURPOSE,Search for the person the client is seeking.,q21016012_00.qtd.json,4,
q21016012,5,QUEST_TEXT_TYPE_PURPOSE,Defeat the demon quickly and rescue your charge,q21016012_00.qtd.json,5,
q21016012,6,QUEST_TEXT_TYPE_PURPOSE,Check the search target's well-being,q21016012_00.qtd.json,6,
q21016012,7,QUEST_TEXT_TYPE_PURPOSE,Report to the requester,q21016012_00.qtd.json,7,
q21016013,0,QUEST_TEXT_TYPE_NAME,The Inept Scholar,q21016013_00.qtd.json,0,
q21016013,1,QUEST_TEXT_TYPE_ORDER,"【Swift Rescue Quest】
Search for the person the client is seeking
and rescue them.",q21016013_00.qtd.json,1,
q21016013,2,QUEST_TEXT_TYPE_FIND_INFO,"It seems that a voice requesting swift assistance 
has come from <NAME AREA>.",q21016013_00.qtd.json,2,
q21016013,3,QUEST_TEXT_TYPE_FIND_INFO_DETAIL,"I expected all the Arisen 
coming here to be tough, 
but there are even children
and scholars! Can 
they really save Phindym
with that? Honestly— 
don't just be a burden!",q21016013_00.qtd.json,3,
q21016013,4,QUEST_TEXT_TYPE_PURPOSE,Search for the person the client is seeking.,q21016013_00.qtd.json,4,
q21016013,5,QUEST_TEXT_TYPE_PURPOSE,Defeat the demon quickly and rescue your charge,q21016013_00.qtd.json,5,
q21016013,6,QUEST_TEXT_TYPE_PURPOSE,Check the search target's well-being,q21016013_00.qtd.json,6,
q21016013,7,QUEST_TEXT_TYPE_PURPOSE,Report to the requester,q21016013_00.qtd.json,7,
q21016014,0,QUEST_TEXT_TYPE_NAME,Assault of Demons,q21016014_00.qtd.json,0,
q21016014,1,QUEST_TEXT_TYPE_ORDER,"【Subjugation Quest】
Search for suspicious monsters in the area
and defeat the enemy causing the problem.",q21016014_00.qtd.json,1,
q21016014,2,QUEST_TEXT_TYPE_FIND_INFO,"In <NAME AREA> right now, 
there seems to be a suspicious presence
of enemy creatures.",q21016014_00.qtd.json,2,
q21016014,3,QUEST_TEXT_TYPE_FIND_INFO_DETAIL,"Did you hear about people 
being consumed by corruption? 
They say those affected 
drift off into the depths 
of Morrow. What could 
be lurking there? 
Maybe a whole army of 
corrupted monsters!",q21016014_00.qtd.json,3,
q21016014,4,QUEST_TEXT_TYPE_PURPOSE,Defeat the encountered demons,q21016014_00.qtd.json,4,
q21016014,5,QUEST_TEXT_TYPE_PURPOSE,"Eliminate the newly emerged monster right away
to prevent the crisis.",q21016014_00.qtd.json,5,
q21016014,6,QUEST_TEXT_TYPE_PURPOSE,Defeat the remaining demons,q21016014_00.qtd.json,6,
q21016015,0,QUEST_TEXT_TYPE_NAME,Where the Sage Sleeps,q21016015_00.qtd.json,0,
q21016015,1,QUEST_TEXT_TYPE_ORDER,"【Mortality Check Quest】
Listen to the requester's wish.
Defeat the ferocious enemy
without reviving even once.",q21016015_00.qtd.json,1,
q21016015,2,QUEST_TEXT_TYPE_FIND_INFO,"Someone in the <NAME AREA> 
appears to be testing their skills
in a battle against an enemy.",q21016015_00.qtd.json,2,
q21016015,3,QUEST_TEXT_TYPE_FIND_INFO_DETAIL,"My cherished memory spot— 
it seems to be infested 
with corrupted monsters, 
on the verge of being 
tainted. With so many 
showing up, I'm worried 
it might soon become lost.",q21016015_00.qtd.json,3,
q21016015,4,QUEST_TEXT_TYPE_PURPOSE,Root out the rabid beasts,q21016015_00.qtd.json,4,
q21016015,5,QUEST_TEXT_TYPE_PURPOSE,Defeat the encountered demons,q21016015_00.qtd.json,5,
q21016015,6,QUEST_TEXT_TYPE_PURPOSE,Report back to the requester,q21016015_00.qtd.json,6,
q21016016,0,QUEST_TEXT_TYPE_NAME,Beckoning Demons ,q21016016_00.qtd.json,0,
q21016016,1,QUEST_TEXT_TYPE_ORDER,"【Chance Encounter: Subjugation Quest】
Track down the dangerous enemy
that has appeared and defeat it.",q21016016_00.qtd.json,1,
q21016016,2,QUEST_TEXT_TYPE_FIND_INFO,"Although the information is uncertain,
there have been reports of damage
believed to be caused by violent creatures
in <NAME AREA>.
",q21016016_00.qtd.json,2,
q21016016,3,QUEST_TEXT_TYPE_FIND_INFO_DETAIL,"Defeating forest monsters has led 
to more stories of being attacked 
by hidden, terrifying creatures. 
It's better to avoid indiscriminately 
taking down even weak foes, 
as you could find yourself 
surrounded by vicious monsters.",q21016016_00.qtd.json,3,
q21016016,4,QUEST_TEXT_TYPE_PURPOSE,Defeat the appeared demons,q21016016_00.qtd.json,4,
q21016016,5,QUEST_TEXT_TYPE_PURPOSE,Examine the traces left by the demon,q21016016_00.qtd.json,5,
q21016016,6,QUEST_TEXT_TYPE_PURPOSE,Track down the demons,q21016016_00.qtd.json,6,
q21016016,7,QUEST_TEXT_TYPE_PURPOSE,Hunt down and stop the dangerous monsters,q21016016_00.qtd.json,7,
q21016017,0,QUEST_TEXT_TYPE_NAME,For the Green Garden ,q21016017_00.qtd.json,0,
q21016017,1,QUEST_TEXT_TYPE_ORDER,"【Enemy Horde Extermination Quest】
Listen to the client's request.
Exterminate the horde of enemies.",q21016017_00.qtd.json,1,
q21016017,2,QUEST_TEXT_TYPE_FIND_INFO,"According to reports from <NAME AREA>, 
enemy forces have temporarily increased, 
and the situation is quite dangerous.",q21016017_00.qtd.json,2,
q21016017,3,QUEST_TEXT_TYPE_FIND_INFO_DETAIL,"My mother says that vegetables 
aren't tasting as good lately. 
They've become more expensive, 
so she doesn't buy them as much. 
I'm actually glad about that, 
but I wish someone would 
investigate why.",q21016017_00.qtd.json,3,
q21016017,4,QUEST_TEXT_TYPE_PURPOSE,"Search for a group of monsters
at the designated location (3 left)",q21016017_00.qtd.json,4,
q21016017,5,QUEST_TEXT_TYPE_PURPOSE,Defeat the encountered demon group,q21016017_00.qtd.json,5,
q21016017,6,QUEST_TEXT_TYPE_PURPOSE,"Search for the remaining groups of monsters
(2 left)",q21016017_00.qtd.json,6,
q21016017,7,QUEST_TEXT_TYPE_PURPOSE,Defeat the encountered demon group,q21016017_00.qtd.json,7,
q21016017,8,QUEST_TEXT_TYPE_PURPOSE,"Find the group of monsters that remain
(1 left)",q21016017_00.qtd.json,8,
q21016017,9,QUEST_TEXT_TYPE_PURPOSE,Defeat the encountered demon group,q21016017_00.qtd.json,9,
q21016017,10,QUEST_TEXT_TYPE_PURPOSE,Report to the requester,q21016017_00.qtd.json,10,
q21016018,0,QUEST_TEXT_TYPE_NAME,Two Grotesque Feet ,q21016018_00.qtd.json,0,
q21016018,1,QUEST_TEXT_TYPE_ORDER,"【Subjugation Quest】
Search for suspicious monsters in the area
and defeat the enemy causing the problem.",q21016018_00.qtd.json,1,
q21016018,2,QUEST_TEXT_TYPE_FIND_INFO,"In <NAME AREA> right now, 
there seems to be a suspicious presence
of enemy creatures.",q21016018_00.qtd.json,2,
q21016018,3,QUEST_TEXT_TYPE_FIND_INFO_DETAIL,"When a person is infected, 
does their consciousness and 
fear vanish? How can they 
move alongside such terrifying 
monsters without feeling fear? 
Do they no longer remember us?",q21016018_00.qtd.json,3,
q21016018,4,QUEST_TEXT_TYPE_PURPOSE,Defeat the encountered demons,q21016018_00.qtd.json,4,
q21016018,5,QUEST_TEXT_TYPE_PURPOSE,"Get rewards by instantly defeating
newly appearing monsters",q21016018_00.qtd.json,5,
q21016018,6,QUEST_TEXT_TYPE_PURPOSE,Defeat the remaining demons,q21016018_00.qtd.json,6,
q21016019,0,QUEST_TEXT_TYPE_NAME,Rampaging Wild Beasts,q21016019_00.qtd.json,0,
q21016019,1,QUEST_TEXT_TYPE_ORDER,"【Subjugation Quest】
Search for suspicious monsters in the area
and defeat the enemy causing the problem.",q21016019_00.qtd.json,1,
q21016019,2,QUEST_TEXT_TYPE_FIND_INFO,"In <NAME AREA> right now, 
there seems to be a suspicious presence
of enemy creatures.",q21016019_00.qtd.json,2,
q21016019,3,QUEST_TEXT_TYPE_FIND_INFO_DETAIL,"Recently, I encountered 
the so-called Severely Infected 
for the first 
time. The thick, choking 
spores made me feel 
nauseous. I'm confident 
I can sense their 
presence even from afar.",q21016019_00.qtd.json,3,
q21016019,4,QUEST_TEXT_TYPE_PURPOSE,Defeat the encountered demons,q21016019_00.qtd.json,4,
q21016019,5,QUEST_TEXT_TYPE_PURPOSE,"Get rewards by instantly defeating
newly appearing monsters",q21016019_00.qtd.json,5,
q21016019,6,QUEST_TEXT_TYPE_PURPOSE,Defeat the remaining demons,q21016019_00.qtd.json,6,
q21016020,0,QUEST_TEXT_TYPE_NAME,Wandering Puppets,q21016020_00.qtd.json,0,
q21016020,1,QUEST_TEXT_TYPE_ORDER,"【Swift Rescue Quest】
Search for the person the client is seeking
and rescue them.",q21016020_00.qtd.json,1,
q21016020,2,QUEST_TEXT_TYPE_FIND_INFO,"It seems that a voice requesting swift assistance 
has come from <NAME AREA>.",q21016020_00.qtd.json,2,
q21016020,3,QUEST_TEXT_TYPE_FIND_INFO_DETAIL,"The Arisen from Lestania 
go to the forest in light 
armor—aren't they scared? 
What? The Phindymian warriors 
wear less? What are you 
saying! They all have 
thick muscles for armor!",q21016020_00.qtd.json,3,
q21016020,4,QUEST_TEXT_TYPE_PURPOSE,Search for the person the client is seeking.,q21016020_00.qtd.json,4,
q21016020,5,QUEST_TEXT_TYPE_PURPOSE,Defeat the demon quickly and rescue your charge,q21016020_00.qtd.json,5,
q21016020,6,QUEST_TEXT_TYPE_PURPOSE,Check the search target's well-being,q21016020_00.qtd.json,6,
q21016020,7,QUEST_TEXT_TYPE_PURPOSE,Report to the requester,q21016020_00.qtd.json,7,
q21016021,0,QUEST_TEXT_TYPE_NAME,Stagnant Wings,q21016021_00.qtd.json,0,
q21016021,1,QUEST_TEXT_TYPE_ORDER,"【Mortality Check Quest】
Listen to the requester's wish.
Defeat the ferocious enemy
without reviving even once.",q21016021_00.qtd.json,1,
q21016021,2,QUEST_TEXT_TYPE_FIND_INFO,"Someone in the <NAME AREA> 
appears to be testing their skills
in a battle against an enemy.",q21016021_00.qtd.json,2,
q21016021,3,QUEST_TEXT_TYPE_FIND_INFO_DETAIL,"It's usually a quiet area, 
but several times a year, 
multiple monsters gather 
in one place. While the 
exact reason is unknown, 
it's thought to relate to 
their breeding season.",q21016021_00.qtd.json,3,
q21016021,4,QUEST_TEXT_TYPE_PURPOSE,Root out the rabid beasts,q21016021_00.qtd.json,4,
q21016021,5,QUEST_TEXT_TYPE_PURPOSE,Defeat the encountered demons,q21016021_00.qtd.json,5,
q21016021,6,QUEST_TEXT_TYPE_PURPOSE,Report back to the requester,q21016021_00.qtd.json,6,
q21016022,0,QUEST_TEXT_TYPE_NAME,【High Difficulty】The Green Demon's Return,q21016022_00.qtd.json,0,
q21016022,1,QUEST_TEXT_TYPE_ORDER,"【Consecutive Subjugation Quest】
Grant the wish of the Area Master
and investigate the issues
occurring near the dungeon.",q21016022_00.qtd.json,1,
q21016022,2,QUEST_TEXT_TYPE_FIND_INFO,"The Area Master of <NAME AREA>
is wary to the unrest near the dungeon.",q21016022_00.qtd.json,2,
q21016022,3,QUEST_TEXT_TYPE_FIND_INFO_DETAIL,"It's pointless to defeat the 
contamination source if the 
sanctuary becomes tainted again. 
Guarding against the remaining 
infested monsters entering that 
land is vital for our village 
at this moment.",q21016022_00.qtd.json,3,
q21016022,4,QUEST_TEXT_TYPE_PURPOSE,Investigate the specified location,q21016022_00.qtd.json,4,
q21016022,5,QUEST_TEXT_TYPE_PURPOSE,Defeat the encountered demons,q21016022_00.qtd.json,5,
q21016022,6,QUEST_TEXT_TYPE_PURPOSE,Search within the specified dungeon,q21016022_00.qtd.json,6,
q21016022,7,QUEST_TEXT_TYPE_PURPOSE,"Defeat the monsters at locations in the dungeon
(3 left)",q21016022_00.qtd.json,7,
q21016022,8,QUEST_TEXT_TYPE_PURPOSE,"Defeat the monsters at locations in the dungeon
(2 left)",q21016022_00.qtd.json,8,
q21016022,9,QUEST_TEXT_TYPE_PURPOSE,"Defeat the monsters at locations in the dungeon
(1 left)",q21016022_00.qtd.json,9,
q21016022,10,QUEST_TEXT_TYPE_PURPOSE,Report to the Area Master,q21016022_00.qtd.json,10,
q21016023,0,QUEST_TEXT_TYPE_NAME,【Time Restriction】Logging in the Rain,q21016023_00.qtd.json,0,
q21016023,1,QUEST_TEXT_TYPE_ORDER,"【Time Restriction Quest: Rainy Weather】
Speak with the area master, 
then gather and submit items 
under the specific conditions.",q21016023_00.qtd.json,1,
q21016023,2,QUEST_TEXT_TYPE_FIND_INFO,"The Area Master of <NAME AREA>
would like to seek counsel from the Arisen.",q21016023_00.qtd.json,2,
q21016023,3,QUEST_TEXT_TYPE_FIND_INFO_DETAIL,"Even during the season of our village's 
rituals, the current situation has me 
worried about whether we can gather 
the necessary materials safely. 
Following the customs of Morfaul, 
we need to collect resources. 
Is there anyone who can assist us?",q21016023_00.qtd.json,3,
q21016023,4,QUEST_TEXT_TYPE_PURPOSE,"Gather party members in the camp
during ""Rainy"" weather",q21016023_00.qtd.json,4,
q21016023,5,QUEST_TEXT_TYPE_PURPOSE,"Inquire details from the requester
during ""Rainy"" weather",q21016023_00.qtd.json,5,
q21016023,6,QUEST_TEXT_TYPE_PURPOSE,"Obtain <SQDI NAME> x<SQDI NUM> at <AREA 16>
during ""Rainy"" weather",q21016023_00.qtd.json,6,
q21016023,7,QUEST_TEXT_TYPE_PURPOSE,Deliver <SQDI NAME> x<SQDI NUM> to the Area Master,q21016023_00.qtd.json,7,
q21016024,0,QUEST_TEXT_TYPE_NAME,【Door of Jewelry】Guarding Treasure in the Defiled Forest,q21016024_00.qtd.json,0,
q21016024,1,QUEST_TEXT_TYPE_ORDER,"【Dangerous Area Quest】
Make a key to the door leading to the Dangerous 
Area in the dungeon and defeat Brutal monsters.",q21016024_00.qtd.json,1,
q21016024,2,QUEST_TEXT_TYPE_FIND_INFO,"Within the <NAME AREA> dungeon, 
there is a place that only those who possess
a special key can enter.",q21016024_00.qtd.json,2,
q21016024,3,QUEST_TEXT_TYPE_FIND_INFO_DETAIL,"Recently, a strange bird took the 
pretty hairpin I made from a beautiful stone! 
When I tried to chase it, my father stopped me, 
saying, ""You might become infected."" 
I wonder if that odd bird is collecting 
beautiful things?",q21016024_00.qtd.json,3,
q21016024,4,QUEST_TEXT_TYPE_PURPOSE,Defeat the encountered fiendish demons,q21016024_00.qtd.json,4,
q21017000,0,QUEST_TEXT_TYPE_NAME,Dining Danger,q21017000_00.qtd.json,0,
q21017000,1,QUEST_TEXT_TYPE_ORDER,"【Enemy Horde Extermination Quest】
Listen to the client's request.
Exterminate the horde of enemies.",q21017000_00.qtd.json,1,
q21017000,2,QUEST_TEXT_TYPE_FIND_INFO,"According to reports from <NAME AREA>, 
enemy forces have temporarily increased, 
and the situation is quite dangerous.",q21017000_00.qtd.json,2,
q21017000,3,QUEST_TEXT_TYPE_FIND_INFO_DETAIL,"Shena makes the best meals! 
However, recently it seems like 
the ingredients are running low. 
I wonder if hunting is going poorly? 
If it's the monsters' fault, 
then I guess it can't be helped.",q21017000_00.qtd.json,3,
q21017000,4,QUEST_TEXT_TYPE_PURPOSE,"Search for a group of monsters
at the designated location (3 left)",q21017000_00.qtd.json,4,
q21017000,5,QUEST_TEXT_TYPE_PURPOSE,Defeat the encountered demon group,q21017000_00.qtd.json,5,
q21017000,6,QUEST_TEXT_TYPE_PURPOSE,"Search for the remaining groups of monsters
(2 left)",q21017000_00.qtd.json,6,
q21017000,7,QUEST_TEXT_TYPE_PURPOSE,Defeat the encountered demon group,q21017000_00.qtd.json,7,
q21017000,8,QUEST_TEXT_TYPE_PURPOSE,"Find the group of monsters that remain
(1 left)",q21017000_00.qtd.json,8,
q21017000,9,QUEST_TEXT_TYPE_PURPOSE,Defeat the encountered demon group,q21017000_00.qtd.json,9,
q21017000,10,QUEST_TEXT_TYPE_PURPOSE,Report to the requester,q21017000_00.qtd.json,10,
q21017001,0,QUEST_TEXT_TYPE_NAME,Dragon Disaster,q21017001_00.qtd.json,0,
q21017001,1,QUEST_TEXT_TYPE_ORDER,"【Mortality Check Quest】
Listen to the requester's wish.
Defeat the ferocious enemy
without reviving even once.",q21017001_00.qtd.json,1,
q21017001,2,QUEST_TEXT_TYPE_FIND_INFO,"Someone in the <NAME AREA> 
appears to be testing their skills
in a battle against an enemy.",q21017001_00.qtd.json,2,
q21017001,3,QUEST_TEXT_TYPE_FIND_INFO_DETAIL,"There are many ancient ruins in this area, 
so terrifyingly powerful monsters sometimes show up. 
In those times, warriors from other villages 
come together to repel them, 
but lately, it doesn't seem like that will work well.",q21017001_00.qtd.json,3,
q21017001,4,QUEST_TEXT_TYPE_PURPOSE,Root out the rabid beasts,q21017001_00.qtd.json,4,
q21017001,5,QUEST_TEXT_TYPE_PURPOSE,Defeat the encountered demons,q21017001_00.qtd.json,5,
q21017001,6,QUEST_TEXT_TYPE_PURPOSE,Report back to the requester,q21017001_00.qtd.json,6,
q21017002,0,QUEST_TEXT_TYPE_NAME,【High Difficulty】The Mayhem Abyss,q21017002_00.qtd.json,0,
q21017002,1,QUEST_TEXT_TYPE_ORDER,"【Consecutive Subjugation Quest】
Grant the wish of the Area Master
and investigate the issues
occurring near the dungeon.",q21017002_00.qtd.json,1,
q21017002,2,QUEST_TEXT_TYPE_FIND_INFO,"The Area Master of <NAME AREA>
is wary to the unrest near the dungeon.",q21017002_00.qtd.json,2,
q21017002,3,QUEST_TEXT_TYPE_FIND_INFO_DETAIL,"The monsters of Kingal have slightly different 
traits compared to those in other regions. 
Ancient ethereal entities and dark deformed— 
so if they form a group or attack, 
they're more dangerous and terrifying than anywhere else.",q21017002_00.qtd.json,3,
q21017002,4,QUEST_TEXT_TYPE_PURPOSE,Investigate the specified location,q21017002_00.qtd.json,4,
q21017002,5,QUEST_TEXT_TYPE_PURPOSE,Defeat the encountered demons,q21017002_00.qtd.json,5,
q21017002,6,QUEST_TEXT_TYPE_PURPOSE,Search within the specified dungeon,q21017002_00.qtd.json,6,
q21017002,7,QUEST_TEXT_TYPE_PURPOSE,"Defeat the monsters at locations in the dungeon
(3 left)",q21017002_00.qtd.json,7,
q21017002,8,QUEST_TEXT_TYPE_PURPOSE,"Defeat the monsters at locations in the dungeon
(2 left)",q21017002_00.qtd.json,8,
q21017002,9,QUEST_TEXT_TYPE_PURPOSE,"Defeat the monsters at locations in the dungeon
(1 left)",q21017002_00.qtd.json,9,
q21017002,10,QUEST_TEXT_TYPE_PURPOSE,Report to the Area Master,q21017002_00.qtd.json,10,
q21017003,0,QUEST_TEXT_TYPE_NAME,Equivalent Support ,q21017003_00.qtd.json,0,
q21017003,1,QUEST_TEXT_TYPE_ORDER,"【Delivery Hunt Quest】
Hand over a valuable item to the client
and locate the whereabouts of a rare enemy.",q21017003_00.qtd.json,1,
q21017003,2,QUEST_TEXT_TYPE_FIND_INFO,"Someone in the <NAME AREA> is searching
for rare items that can be found within the area.",q21017003_00.qtd.json,2,
q21017003,3,QUEST_TEXT_TYPE_FIND_INFO_DETAIL,"Kingal is originally a land rich in mining resources, 
so other ingredients and materials are often obtained 
through trade. However—recently, trade has been 
in a dire state everywhere. That's why we find ourselves 
in this poor situation now.",q21017003_00.qtd.json,3,
q21017003,4,QUEST_TEXT_TYPE_PURPOSE,Deliver <SQDI NAME> x<SQDI NUM> to the requester (need: <SQDI DNUM>),q21017003_00.qtd.json,4,
q21017003,5,QUEST_TEXT_TYPE_PURPOSE,Go to the designated location to search for enemy,q21017003_00.qtd.json,5,
q21017003,6,QUEST_TEXT_TYPE_PURPOSE,Defeat the found demons,q21017003_00.qtd.json,6,
q21017003,7,QUEST_TEXT_TYPE_PURPOSE,Report to the requester,q21017003_00.qtd.json,7,
q21017004,0,QUEST_TEXT_TYPE_NAME,Foresight,q21017004_00.qtd.json,0,
q21017004,1,QUEST_TEXT_TYPE_ORDER,"【Delivery Hunt Quest】
Hand over a valuable item to the client
and locate the whereabouts of a rare enemy.",q21017004_00.qtd.json,1,
q21017004,2,QUEST_TEXT_TYPE_FIND_INFO,"Someone in the <NAME AREA> is searching
for rare items that can be found within the area.",q21017004_00.qtd.json,2,
q21017004,3,QUEST_TEXT_TYPE_FIND_INFO_DETAIL,"Conan is a straightforward, nice guy, 
but now and then he acts out of the blue, 
doing things that catch you off guard. 
Still, it rarely leads to bad outcomes, 
so if he asks for something, give him a listen.",q21017004_00.qtd.json,3,
